date;DSP;length;source;isrc;track_artist;track_name;album_title;cpline;album_release_date;days_since_release;streams
2026-02-03;UMA;Полный стрим;Другое;DGA052569622;rompy;//M1NVT3;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;1
2026-02-03;Яндекс Музыка;Полный стрим;Медиатека;DGA052569622;rompy;//M1NVT3;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;80
2026-02-03;КИОН Музыка;0-5 сек;Моя Волна;DGA052569622;rompy;//M1NVT3;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;1
2026-02-03;Яндекс Музыка;0-5 сек;Медиатека;DGA052569622;rompy;//M1NVT3;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;22
2026-02-03;Яндекс Музыка;0-5 сек;Моя Волна;DGA052569622;rompy;//M1NVT3;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;37
2026-02-03;Яндекс Музыка;6-29 сек;Моя Волна;DGA052569622;rompy;//M1NVT3;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;29
2026-02-03;Яндекс Музыка;6-29 сек;Поиск;DGA052569622;rompy;//M1NVT3;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;1
2026-02-03;Яндекс Музыка;Полный стрим;Моя Волна;DGA052569622;rompy;//M1NVT3;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;59
2026-02-03;UMA;6-29 сек;Поиск;RUAGW2601474;не роза;Ты рядом;не роза - Ты рядом;℗ 2026 ROSSEL 66;2026-01-30;4;1
2026-02-03;КИОН Музыка;0-5 сек;Моя Волна;RUAGW2601474;не роза;Ты рядом;не роза - Ты рядом;℗ 2026 ROSSEL 66;2026-01-30;4;1
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Моя Волна;RUAGW2601474;не роза;Ты рядом;не роза - Ты рядом;℗ 2026 ROSSEL 66;2026-01-30;4;1
2026-02-03;КИОН Музыка;0-5 сек;Плейлисты;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;1
2026-02-03;Яндекс Музыка;Полный стрим;Медиатека;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;60
2026-02-03;КИОН Музыка;Полный стрим;Плейлисты;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;1
2026-02-03;Яндекс Музыка;6-29 сек;Плейлисты;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;2
2026-02-03;Яндекс Музыка;Полный стрим;Моя Волна;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;77
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Медиатека;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;14
2026-02-03;Яндекс Музыка;Полный стрим;Альбом;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;4
2026-02-03;UMA;0-5 сек;Другое;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;5
2026-02-03;UMA;6-29 сек;Карточка артиста;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;1
2026-02-03;Яндекс Музыка;0-5 сек;Моя Волна;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;97
2026-02-03;UMA;Полный стрим;Медиатека;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;9
2026-02-03;КИОН Музыка;Полный стрим;Медиатека;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;2
2026-02-03;UMA;Полный стрим;Другое;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;15
2026-02-03;Яндекс Музыка;0-5 сек;Медиатека;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;14
2026-02-03;UMA;Полный стрим;Альбом;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;1
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Альбом;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;4
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Моя Волна;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;42
2026-02-03;Яндекс Музыка;0-5 сек;Альбом;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;2
2026-02-03;Яндекс Музыка;6-29 сек;Альбом;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;7
2026-02-03;Яндекс Музыка;6-29 сек;Медиатека;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;14
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Плейлисты;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;4
2026-02-03;Яндекс Музыка;Полный стрим;Плейлисты;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;4
2026-02-03;UMA;Платный стрим (30+ сек);Медиатека;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;2
2026-02-03;Яндекс Музыка;0-5 сек;Моя Волна;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;298;25
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Моя Волна;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;298;8
2026-02-03;Яндекс Музыка;0-5 сек;Плейлисты;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;298;2
2026-02-03;Яндекс Музыка;Полный стрим;Медиатека;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;298;7
2026-02-03;Яндекс Музыка;Полный стрим;Плейлисты;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;298;2
2026-02-03;Яндекс Музыка;Полный стрим;Моя Волна;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;298;8
2026-02-03;UMA;Полный стрим;Альбом;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;298;1
2026-02-03;КИОН Музыка;0-5 сек;Медиатека;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;298;1
2026-02-03;Яндекс Музыка;6-29 сек;Моя Волна;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;298;13
2026-02-03;UMA;Платный стрим (30+ сек);Альбом;FRX872531472;DRUGPY;COLD;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;165;1
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Альбом;FRX872531472;DRUGPY;COLD;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;165;1
2026-02-03;Звук;Полный стрим;Другое;FRX872531472;DRUGPY;COLD;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;165;1
2026-02-03;Яндекс Музыка;0-5 сек;Плейлисты;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;3
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Медиатека;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;31
2026-02-03;UMA;0-5 сек;Альбом;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;4
2026-02-03;UMA;0-5 сек;Рекомендации;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;4
2026-02-03;UMA;Платный стрим (30+ сек);Рекомендации;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;1
2026-02-03;UMA;Полный стрим;Альбом;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;14
2026-02-03;Яндекс Музыка;6-29 сек;Моя Волна;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;20
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Альбом;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;8
2026-02-03;Яндекс Музыка;Полный стрим;Плейлисты;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;6
2026-02-03;UMA;Платный стрим (30+ сек);Альбом;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;6
2026-02-03;UMA;0-5 сек;Поиск;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;1
2026-02-03;UMA;Полный стрим;Рекомендации;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;2
2026-02-03;UMA;6-29 сек;Другое;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;15
2026-02-03;UMA;6-29 сек;Карточка артиста;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;1
2026-02-03;Яндекс Музыка;6-29 сек;Плейлисты;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;3
2026-02-03;UMA;6-29 сек;Популярное;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;1
2026-02-03;Яндекс Музыка;0-5 сек;Моя Волна;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;26
2026-02-03;Яндекс Музыка;6-29 сек;Медиатека;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;12
2026-02-03;UMA;Полный стрим;Поиск;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;1
2026-02-03;Яндекс Музыка;Полный стрим;Альбом;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;4
2026-02-03;Яндекс Музыка;0-5 сек;Альбом;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;4
2026-02-03;Яндекс Музыка;0-5 сек;Поиск;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;1
2026-02-03;UMA;0-5 сек;Другое;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;20
2026-02-03;UMA;6-29 сек;Альбом;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;4
2026-02-03;КИОН Музыка;Платный стрим (30+ сек);Моя Волна;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;2
2026-02-03;Яндекс Музыка;6-29 сек;Альбом;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;24
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Моя Волна;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;14
2026-02-03;UMA;Платный стрим (30+ сек);Другое;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;12
2026-02-03;UMA;0-5 сек;Медиатека;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;3
2026-02-03;UMA;6-29 сек;Медиатека;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;1
2026-02-03;Яндекс Музыка;Полный стрим;Медиатека;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;67
2026-02-03;UMA;Полный стрим;Другое;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;47
2026-02-03;UMA;Платный стрим (30+ сек);Медиатека;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;14
2026-02-03;Яндекс Музыка;Полный стрим;Моя Волна;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;35
2026-02-03;Яндекс Музыка;0-5 сек;Медиатека;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;11
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Плейлисты;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;1
2026-02-03;UMA;6-29 сек;Рекомендации;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;11;4
2026-02-03;КИОН Музыка;0-5 сек;Моя Волна;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;1
2026-02-03;Яндекс Музыка;0-5 сек;Медиатека;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;4
2026-02-03;UMA;0-5 сек;Другое;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;1
2026-02-03;UMA;Полный стрим;Популярное;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;3
2026-02-03;Яндекс Музыка;Полный стрим;Альбом;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;10
2026-02-03;UMA;Полный стрим;Другое;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;5
2026-02-03;Яндекс Музыка;6-29 сек;Альбом;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;2
2026-02-03;UMA;Полный стрим;Альбом;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;2
2026-02-03;UMA;Полный стрим;Медиатека;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;4
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Альбом;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;1
2026-02-03;Яндекс Музыка;Полный стрим;Медиатека;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;19
2026-02-03;Звук;Платный стрим (30+ сек);Другое;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;1
2026-02-03;Яндекс Музыка;6-29 сек;Медиатека;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;1
2026-02-03;UMA;Платный стрим (30+ сек);Карточка артиста;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;1
2026-02-03;UMA;0-5 сек;Карточка артиста;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;2
2026-02-03;Яндекс Музыка;0-5 сек;Альбом;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;2
2026-02-03;КИОН Музыка;Полный стрим;Моя Волна;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;1
2026-02-03;UMA;6-29 сек;Другое;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;3
2026-02-03;UMA;Платный стрим (30+ сек);Медиатека;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;1
2026-02-03;UMA;Платный стрим (30+ сек);Альбом;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;3
2026-02-03;Яндекс Музыка;Полный стрим;Медиатека;RUAGW2511185;rompy;//turnitup (prod. whysme, reallysowdy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;14
2026-02-03;Звук;Полный стрим;Другое;FRX872531471;DRUGPY;M0NST3R;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;165;1
2026-02-03;Яндекс Музыка;0-5 сек;Медиатека;FRX872531471;DRUGPY;M0NST3R;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;165;1
2026-02-03;Яндекс Музыка;Полный стрим;Альбом;FRX872531471;DRUGPY;M0NST3R;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;165;1
2026-02-03;UMA;Полный стрим;Другое;FRX872531471;DRUGPY;M0NST3R;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;165;1
2026-02-03;UMA;Полный стрим;Альбом;FRX872531471;DRUGPY;M0NST3R;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;165;1
2026-02-03;UMA;Полный стрим;Другое;RUAGW2600602;СКАЯ;космос (prod.by XSTASY & perlashes);СКАЯ - космос;℗ 2026 ROSSEL 66;2026-01-30;4;1
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Моя Волна;RUAGW2600602;СКАЯ;космос (prod.by XSTASY & perlashes);СКАЯ - космос;℗ 2026 ROSSEL 66;2026-01-30;4;1
2026-02-03;Яндекс Музыка;Полный стрим;Медиатека;RUAGW2600602;СКАЯ;космос (prod.by XSTASY & perlashes);СКАЯ - космос;℗ 2026 ROSSEL 66;2026-01-30;4;1
2026-02-03;Яндекс Музыка;6-29 сек;Альбом;RUAGW2600602;СКАЯ;космос (prod.by XSTASY & perlashes);СКАЯ - космос;℗ 2026 ROSSEL 66;2026-01-30;4;1
2026-02-03;Яндекс Музыка;Полный стрим;Поиск;RUAGW2600602;СКАЯ;космос (prod.by XSTASY & perlashes);СКАЯ - космос;℗ 2026 ROSSEL 66;2026-01-30;4;1
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Альбом;RUAGW2600602;СКАЯ;космос (prod.by XSTASY & perlashes);СКАЯ - космос;℗ 2026 ROSSEL 66;2026-01-30;4;1
2026-02-03;Яндекс Музыка;Полный стрим;Альбом;RUAGW2600602;СКАЯ;космос (prod.by XSTASY & perlashes);СКАЯ - космос;℗ 2026 ROSSEL 66;2026-01-30;4;1
2026-02-03;Яндекс Музыка;6-29 сек;Медиатека;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;2
2026-02-03;Яндекс Музыка;0-5 сек;Альбом;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;1
2026-02-03;Яндекс Музыка;Полный стрим;Медиатека;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;25
2026-02-03;UMA;0-5 сек;Карточка артиста;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;2
2026-02-03;Яндекс Музыка;Полный стрим;Плейлисты;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;1
2026-02-03;UMA;Полный стрим;Альбом;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;2
2026-02-03;Яндекс Музыка;Полный стрим;Моя Волна;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;17
2026-02-03;Яндекс Музыка;6-29 сек;Плейлисты;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;1
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Медиатека;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;4
2026-02-03;UMA;Платный стрим (30+ сек);Медиатека;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;60;1
2026-02-03;UMA;0-5 сек;Медиатека;DGA052569621;rompy;//B0G4;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;2
2026-02-03;UMA;0-5 сек;Популярное;DGA052569621;rompy;//B0G4;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;2
2026-02-03;Яндекс Музыка;6-29 сек;Медиатека;DGA052569621;rompy;//B0G4;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;4
2026-02-03;Яндекс Музыка;0-5 сек;Моя Волна;DGA052569621;rompy;//B0G4;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;23
2026-02-03;Яндекс Музыка;Полный стрим;Альбом;DGA052569621;rompy;//B0G4;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;2
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Плейлисты;DGA052569621;rompy;//B0G4;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;1
2026-02-03;Яндекс Музыка;Полный стрим;Медиатека;DGA052569621;rompy;//B0G4;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;41
2026-02-03;Яндекс Музыка;6-29 сек;Альбом;DGA052569621;rompy;//B0G4;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;3
2026-02-03;Яндекс Музыка;Платный стрим (30+ сек);Медиатека;DGA052569621;rompy;//B0G4;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;9
2026-02-03;UMA;6-29 сек;Альбом;DGA052569621;rompy;//B0G4;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;1
2026-02-03;UMA;6-29 сек;Другое;DGA052569621;rompy;//B0G4;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;116;2
