date;DSP;length;source;isrc;track_artist;track_name;album_title;cpline;album_release_date;days_since_release;streams
2026-02-09;КИОН Музыка;0-5 сек;Плейлисты;DGA052570098;0XR;SOULFLARE (Ultra Slowed);0XR - SOULFLARE;℗ 2025 ROSSEL 66;2025-10-03;129;1
2026-02-09;КИОН Музыка;6-29 сек;Плейлисты;DGA052570098;0XR;SOULFLARE (Ultra Slowed);0XR - SOULFLARE;℗ 2025 ROSSEL 66;2025-10-03;129;1
2026-02-09;КИОН Музыка;0-5 сек;Моя Волна;DGA052569621;rompy;//B0G4;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;122;1
2026-02-09;КИОН Музыка;Платный стрим (30+ сек);Моя Волна;DGA052569622;rompy;//M1NVT3;rompy - //RAC1DAT1ON;℗ 2025 ROSSEL 66;2025-10-10;122;1
2026-02-09;КИОН Музыка;0-5 сек;Медиатека;DGA052570096;0XR;SOULFLARE;0XR - SOULFLARE;℗ 2025 ROSSEL 66;2025-10-03;129;1
2026-02-09;КИОН Музыка;Полный стрим;Плейлисты;DGA052570098;0XR;SOULFLARE (Ultra Slowed);0XR - SOULFLARE;℗ 2025 ROSSEL 66;2025-10-03;129;1
2026-02-09;Яндекс Музыка;0-5 сек;Моя Волна;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;304;30
2026-02-09;Яндекс Музыка;6-29 сек;Альбом;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;304;2
2026-02-09;Яндекс Музыка;6-29 сек;Медиатека;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;304;2
2026-02-09;Яндекс Музыка;6-29 сек;Моя Волна;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;304;17
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Моя Волна;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;304;6
2026-02-09;Яндекс Музыка;Полный стрим;Альбом;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;304;2
2026-02-09;Яндекс Музыка;Полный стрим;Медиатека;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;304;6
2026-02-09;Яндекс Музыка;Полный стрим;Моя Волна;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;304;21
2026-02-09;Яндекс Музыка;Полный стрим;Плейлисты;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;304;1
2026-02-09;Яндекс Музыка;0-5 сек;Медиатека;FR96X2566422;MEELBRN;FULL CLIP;MEELBRN - FULL CLIP;℗ 2025 ROSSEL 66;2025-04-11;304;3
2026-02-09;Яндекс Музыка;6-29 сек;Альбом;FRX872531471;DRUGPY;M0NST3R;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;171;1
2026-02-09;Яндекс Музыка;0-5 сек;Моя Волна;FRX872531473;DRUGPY & rompy;DIOR;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;171;1
2026-02-09;Яндекс Музыка;6-29 сек;Моя Волна;FRX872531473;DRUGPY & rompy;DIOR;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;171;2
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Моя Волна;FRX872531473;DRUGPY & rompy;DIOR;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;171;1
2026-02-09;Яндекс Музыка;Полный стрим;Альбом;FRX872531473;DRUGPY & rompy;DIOR;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;171;1
2026-02-09;Яндекс Музыка;Полный стрим;Альбом;FRX872531471;DRUGPY;M0NST3R;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;171;1
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Альбом;FRX872531472;DRUGPY;COLD;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;171;1
2026-02-09;Яндекс Музыка;Полный стрим;Моя Волна;FRX872531473;DRUGPY & rompy;DIOR;"Drugpy;rompy - CR3SCENT";℗ 2025 ROSSEL 66;2025-08-22;171;1
2026-02-09;Яндекс Музыка;0-5 сек;Медиатека;RUAGW2600602;СКАЯ;космос (prod.by XSTASY & perlashes);СКАЯ - космос;℗ 2026 ROSSEL 66;2026-01-30;10;1
2026-02-09;Яндекс Музыка;6-29 сек;Медиатека;RUAGW2600602;СКАЯ;космос (prod.by XSTASY & perlashes);СКАЯ - космос;℗ 2026 ROSSEL 66;2026-01-30;10;2
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Альбом;RUAGW2600602;СКАЯ;космос (prod.by XSTASY & perlashes);СКАЯ - космос;℗ 2026 ROSSEL 66;2026-01-30;10;1
2026-02-09;КИОН Музыка;6-29 сек;Моя Волна;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;2
2026-02-09;КИОН Музыка;Платный стрим (30+ сек);Моя Волна;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;1
2026-02-09;Яндекс Музыка;0-5 сек;Альбом;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;7
2026-02-09;Яндекс Музыка;0-5 сек;Медиатека;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;19
2026-02-09;Яндекс Музыка;0-5 сек;Моя Волна;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;40
2026-02-09;Яндекс Музыка;0-5 сек;Плейлисты;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;5
2026-02-09;Яндекс Музыка;0-5 сек;Поиск;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;1
2026-02-09;Яндекс Музыка;6-29 сек;Альбом;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;8
2026-02-09;Яндекс Музыка;6-29 сек;Медиатека;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;23
2026-02-09;Яндекс Музыка;6-29 сек;Моя Волна;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;52
2026-02-09;Яндекс Музыка;6-29 сек;Плейлисты;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;5
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Альбом;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;6
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Медиатека;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;9
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Моя Волна;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;25
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Плейлисты;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;4
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Поиск;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;1
2026-02-09;Яндекс Музыка;Полный стрим;Альбом;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;6
2026-02-09;Яндекс Музыка;Полный стрим;Медиатека;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;36
2026-02-09;Яндекс Музыка;Полный стрим;Моя Волна;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;60
2026-02-09;Яндекс Музыка;Полный стрим;Плейлисты;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;9
2026-02-09;КИОН Музыка;Платный стрим (30+ сек);Медиатека;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;1
2026-02-09;КИОН Музыка;Полный стрим;Медиатека;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;2
2026-02-09;Яндекс Музыка;0-5 сек;Альбом;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;4
2026-02-09;Яндекс Музыка;0-5 сек;Медиатека;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;16
2026-02-09;Яндекс Музыка;0-5 сек;Моя Волна;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;42
2026-02-09;Яндекс Музыка;0-5 сек;Плейлисты;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;1
2026-02-09;Яндекс Музыка;6-29 сек;Альбом;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;5
2026-02-09;Яндекс Музыка;6-29 сек;Медиатека;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;12
2026-02-09;Яндекс Музыка;6-29 сек;Моя Волна;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;53
2026-02-09;Яндекс Музыка;6-29 сек;Плейлисты;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;4
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Альбом;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;3
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Медиатека;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;10
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Моя Волна;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;26
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Плейлисты;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;1
2026-02-09;Яндекс Музыка;Полный стрим;Альбом;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;9
2026-02-09;Яндекс Музыка;Полный стрим;Медиатека;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;28
2026-02-09;Яндекс Музыка;Полный стрим;Моя Волна;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;53
2026-02-09;Яндекс Музыка;Полный стрим;Плейлисты;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;1
2026-02-09;Яндекс Музыка;Полный стрим;Медиатека;RUAGW2600602;СКАЯ;космос (prod.by XSTASY & perlashes);СКАЯ - космос;℗ 2026 ROSSEL 66;2026-01-30;10;2
2026-02-09;КИОН Музыка;6-29 сек;Медиатека;RUAGW2600604;Makishima;Bounce;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;1
2026-02-09;КИОН Музыка;0-5 сек;Моя Волна;RUAGW2600605;Makishima;Bounce Rusty;Makishima - Bounce;℗ 2026 ROSSEL 66;2026-01-23;17;1
2026-02-09;Яндекс Музыка;0-5 сек;Медиатека;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;1
2026-02-09;Яндекс Музыка;0-5 сек;Поиск;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;1
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Альбом;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;2
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Медиатека;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;3
2026-02-09;Яндекс Музыка;Полный стрим;Альбом;RUAGW2511177;rompy;//mаsка (prod. chs, rompy);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;2
2026-02-09;Яндекс Музыка;0-5 сек;Медиатека;RUAGW2511178;rompy;//cry_0n_me (prod. chs, waysizz);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;16
2026-02-09;Яндекс Музыка;0-5 сек;Моя Волна;RUAGW2511178;rompy;//cry_0n_me (prod. chs, waysizz);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;15
2026-02-09;Яндекс Музыка;6-29 сек;Альбом;RUAGW2511178;rompy;//cry_0n_me (prod. chs, waysizz);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;2
2026-02-09;Яндекс Музыка;6-29 сек;Медиатека;RUAGW2511178;rompy;//cry_0n_me (prod. chs, waysizz);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;8
2026-02-09;Яндекс Музыка;6-29 сек;Моя Волна;RUAGW2511178;rompy;//cry_0n_me (prod. chs, waysizz);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;9
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Альбом;RUAGW2511178;rompy;//cry_0n_me (prod. chs, waysizz);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;4
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Медиатека;RUAGW2511178;rompy;//cry_0n_me (prod. chs, waysizz);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;14
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Моя Волна;RUAGW2511178;rompy;//cry_0n_me (prod. chs, waysizz);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;6
2026-02-09;Яндекс Музыка;Полный стрим;Альбом;RUAGW2511178;rompy;//cry_0n_me (prod. chs, waysizz);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;4
2026-02-09;Яндекс Музыка;Полный стрим;Медиатека;RUAGW2511178;rompy;//cry_0n_me (prod. chs, waysizz);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;30
2026-02-09;Яндекс Музыка;Полный стрим;Моя Волна;RUAGW2511178;rompy;//cry_0n_me (prod. chs, waysizz);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;22
2026-02-09;Яндекс Музыка;Полный стрим;Плейлисты;RUAGW2511178;rompy;//cry_0n_me (prod. chs, waysizz);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;1
2026-02-09;Яндекс Музыка;0-5 сек;Медиатека;RUAGW2511179;rompy;//оjоги (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;14
2026-02-09;Яндекс Музыка;0-5 сек;Моя Волна;RUAGW2511179;rompy;//оjоги (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;38
2026-02-09;Яндекс Музыка;6-29 сек;Альбом;RUAGW2511179;rompy;//оjоги (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;1
2026-02-09;Яндекс Музыка;6-29 сек;Медиатека;RUAGW2511179;rompy;//оjоги (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;17
2026-02-09;Яндекс Музыка;6-29 сек;Моя Волна;RUAGW2511179;rompy;//оjоги (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;22
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Альбом;RUAGW2511179;rompy;//оjоги (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;2
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Медиатека;RUAGW2511179;rompy;//оjоги (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;9
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Моя Волна;RUAGW2511179;rompy;//оjоги (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;9
2026-02-09;Яндекс Музыка;Полный стрим;Альбом;RUAGW2511179;rompy;//оjоги (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;3
2026-02-09;Яндекс Музыка;Полный стрим;Медиатека;RUAGW2511179;rompy;//оjоги (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;63
2026-02-09;Яндекс Музыка;Полный стрим;Моя Волна;RUAGW2511179;rompy;//оjоги (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;69
2026-02-09;Яндекс Музыка;Полный стрим;Плейлисты;RUAGW2511179;rompy;//оjоги (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;1
2026-02-09;Яндекс Музыка;0-5 сек;Медиатека;RUAGW2511180;rompy & keijo!;//лast_пartи;"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;2
2026-02-09;Яндекс Музыка;6-29 сек;Альбом;RUAGW2511180;rompy & keijo!;//лast_пartи;"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;2
2026-02-09;Яндекс Музыка;6-29 сек;Медиатека;RUAGW2511180;rompy & keijo!;//лast_пartи;"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;1
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Альбом;RUAGW2511180;rompy & keijo!;//лast_пartи;"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;1
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Медиатека;RUAGW2511180;rompy & keijo!;//лast_пartи;"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;1
2026-02-09;Яндекс Музыка;Полный стрим;Альбом;RUAGW2511180;rompy & keijo!;//лast_пartи;"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;20
2026-02-09;Яндекс Музыка;Полный стрим;Медиатека;RUAGW2511180;rompy & keijo!;//лast_пartи;"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;9
2026-02-09;Яндекс Музыка;0-5 сек;Моя Волна;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;5
2026-02-09;Яндекс Музыка;6-29 сек;Альбом;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;3
2026-02-09;Яндекс Музыка;6-29 сек;Медиатека;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;1
2026-02-09;Яндекс Музыка;6-29 сек;Моя Волна;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;4
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Альбом;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;2
2026-02-09;Яндекс Музыка;Платный стрим (30+ сек);Медиатека;RUAGW2511181;rompy;//пнеvмония (prod. chs);"rompy;keijo! - //outlaw";℗ 2025 ROSSEL 66;2025-12-05;66;6
